FeatureID,Feature,Annotation,FeatureID_plain,Mode,Cosine,Mzerror,SubCategory,Group0,Group1,Group2
3044_pos,X3044_pos_301.141_2.291_NA,,3044,pos,,,,,,
30440_neg,X30440_neg_301.091_9.786_NA,,30440,neg,,,,,,
30442_pos,X30442_pos_263.128_6.577_NA,,30442,pos,,,,,,
30449_pos,X30449_pos_433.222_6.594_NA,,30449,pos,,,,,,
3045_neg,X3045_neg_316.036_3.57_NA,,3045,neg,,,,,,
3045_pos,X3045_pos_258.113_2.131_NA,,3045,pos,,,,,,
30456_neg,X30456_neg_283.192_9.588_NA,,30456,neg,,,,,,
30460_pos,X30460_pos_201.102_6.559_NA,,30460,pos,,,,,,
30461_neg,X30461_neg_429.265_9.582_NA,,30461,neg,,,,,,
30467_pos,X30467_pos_210.113_6.659_NA,,30467,pos,,,,,,
3047_pos,X3047_pos_483.242_2.169_NA,,3047,pos,,,,,,
30471_neg,X30471_neg_367.249_9.594_NA,,30471,neg,,,,,,
30471_pos,X30471_pos_438.244_6.564_NA,,30471,pos,,,,,,
30475_neg,X30475_neg_265.151_9.597_NA,,30475,neg,,,,,,
30477_neg,X30477_neg_361.239_9.602_NA,,30477,neg,,,,,,
3048_neg,X3048_neg_251.093_3.575_NA,,3048,neg,,,,,,
30482_pos,X30482_pos_616.354_6.556_NA,,30482,pos,,,,,,
30484_pos,X30484_pos_217.159_6.569_NA,,30484,pos,,,,,,
30485_pos,X30485_pos_187.075_6.553_NA,,30485,pos,,,,,,
3049_neg,X3049_neg_360.182_3.583_NA,,3049,neg,,,,,,
30494_pos,X30494_pos_709.362_6.468_NA,,30494,pos,,,,,,
30498_neg,X30498_neg_399.218_9.583_NA,,30498,neg,,,,,,
30502_neg,X30502_neg_473.292_9.59_NA,,30502,neg,,,,,,
30503_pos,X30503_pos_330.137_6.607_MassbankEU:SM868601 Metolachlor ESA|2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoethanesulfonic acid,MassbankEU:SM868601 Metolachlor ESA|2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoethanesulfonic acid,30503,pos,0.930385,0,,a,pesticide,herbicide
30505_pos,X30505_pos_387.199_6.641_NA,,30505,pos,,,,,,
30507_pos,X30507_pos_369.156_6.457_NA,,30507,pos,,,,,,
30508_pos,X30508_pos_295.088_6.56_NA,,30508,pos,,,,,,
30509_neg,X30509_neg_405.265_9.451_NA,,30509,neg,,,,,,
30518_neg,X30518_neg_741.466_9.609_NA,,30518,neg,,,,,,
3052_neg,X3052_neg_327.145_3.695_NA,,3052,neg,,,,,,
3052_pos,X3052_pos_182.099_2.169_NA,,3052,pos,,,,,,
30522_neg,X30522_neg_343.192_9.624_NA,,30522,neg,,,,,,
30526_pos,X30526_pos_305.175_6.568_NA,,30526,pos,,,,,,
30528_pos,X30528_pos_461.23_6.582_NA,,30528,pos,,,,,,
30529_neg,X30529_neg_531.297_9.558_NA,,30529,neg,,,,,,
30531_pos,X30531_pos_321.17_6.527_NA,,30531,pos,,,,,,
30532_neg,X30532_neg_375.218_9.412_NA,,30532,neg,,,,,,
30535_neg,X30535_neg_307.192_9.428_NA,,30535,neg,,,,,,
30539_pos,X30539_pos_387.18_6.439_NA,,30539,pos,,,,,,
30540_pos,X30540_pos_797.916_6.579_NA,,30540,pos,,,,,,
30541_neg,X30541_neg_313.076_9.608_NA,,30541,neg,,,,,,
30543_pos,X30543_pos_235.133_6.566_NA,,30543,pos,,,,,,
30546_neg,X30546_neg_485.189_9.718_NA,,30546,neg,,,,,,
30547_neg,X30547_neg_353.144_9.3_NA,,30547,neg,,,,,,
30550_neg,X30550_neg_379.25_9.615_NA,,30550,neg,,,,,,
30553_pos,X30553_pos_530.39_6.525_NA,,30553,pos,,,,,,
30554_neg,X30554_neg_367.159_9.571_NA,,30554,neg,,,,,,
30555_pos,X30555_pos_323.185_6.556_NA,,30555,pos,,,,,,
30558_pos,X30558_pos_614.319_6.613_NA,,30558,pos,,,,,,
30559_neg,X30559_neg_505.318_9.615_NA,,30559,neg,,,,,,
3056_pos,X3056_pos_165.102_2.173_NA,,3056,pos,,,,,,
30560_neg,X30560_neg_391.141_9.652_NA,,30560,neg,,,,,,
30560_pos,X30560_pos_289.18_6.6_NA,,30560,pos,,,,,,
30561_neg,X30561_neg_275.06_9.549_NA,,30561,neg,,,,,,
30568_pos,X30568_pos_295.154_6.669_NA,,30568,pos,,,,,,
3057_pos,X3057_pos_274.201_2.173_NA,,3057,pos,,,,,,
30571_neg,X30571_neg_389.125_9.636_NA,,30571,neg,,,,,,
30577_neg,X30577_neg_429.229_9.375_NA,,30577,neg,,,,,,
30578_neg,X30578_neg_631.401_9.64_NA,,30578,neg,,,,,,
30578_pos,X30578_pos_252.102_6.586_NA,,30578,pos,,,,,,
30580_neg,X30580_neg_269.055_9.63_NA,,30580,neg,,,,,,
30581_neg,X30581_neg_501.323_9.594_NA,,30581,neg,,,,,,
30581_pos,X30581_pos_191.143_6.697_NA,,30581,pos,,,,,,
30582_neg,X30582_neg_519.334_9.608_NA,,30582,neg,,,,,,
30583_neg,X30583_neg_441.119_9.63_NA,,30583,neg,,,,,,
30585_pos,X30585_pos_301.216_6.6_Spectral Match to 8(9)-EpETE from NIST14,Spectral Match to 8(9)-EpETE from NIST14,30585,pos,0.722785,7.2947,,,,
30586_pos,X30586_pos_382.295_6.546_NA,,30586,pos,,,,,,
30588_neg,X30588_neg_785.529_9.629_NA,,30588,neg,,,,,,
3059_pos,X3059_pos_193.097_2.144_NA,,3059,pos,,,,,,
30592_pos,X30592_pos_401.196_6.568_NA,,30592,pos,,,,,,
30593_pos,X30593_pos_361.237_6.595_NA,,30593,pos,,,,,,
30600_neg,X30600_neg_255.106_9.672_NA,,30600,neg,,,,,,
30606_neg,X30606_neg_341.143_9.578_NA,,30606,neg,,,,,,
30608_pos,X30608_pos_357.206_6.614_NA,,30608,pos,,,,,,
30609_pos,X30609_pos_286.201_6.555_NA,,30609,pos,,,,,,
3061_neg,X3061_neg_485.225_3.581_NA,,3061,neg,,,,,,
30611_neg,X30611_neg_383.185_9.634_NA,,30611,neg,,,,,,
30614_pos,"X30614_pos_337.237_6.598_NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]","NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",30614,pos,0.708139,1.17641,,,,
30617_pos,X30617_pos_343.173_6.595_NA,,30617,pos,,,,,,
30619_neg,X30619_neg_415.122_9.646_NA,,30619,neg,,,,,,
30619_pos,X30619_pos_208.133_6.614_NA,,30619,pos,,,,,,
30622_neg,X30622_neg_268.11_9.648_NA,,30622,neg,,,,,,
30622_pos,X30622_pos_288.123_6.583_NA,,30622,pos,,,,,,
30623_neg,X30623_neg_349.239_9.857_NA,,30623,neg,,,,,,
30624_neg,X30624_neg_329.176_9.543_NA,,30624,neg,,,,,,
30626_neg,X30626_neg_387.255_9.651_NA,,30626,neg,,,,,,
30628_pos,X30628_pos_607.35_6.585_NA,,30628,pos,,,,,,
30636_neg,"X30636_neg_315.197_9.647_7-ethenyl-1,4a,7-trimethyl-6-oxo-2,3,4,8,8a,9,10,10a-octahydrophenanthrene-1-carboxylic acid","7-ethenyl-1,4a,7-trimethyl-6-oxo-2,3,4,8,8a,9,10,10a-octahydrophenanthrene-1-carboxylic acid",30636,neg,0.774893,0.290462,,,,
30637_neg,X30637_neg_417.229_9.507_NA,,30637,neg,,,,,,
30640_neg,X30640_neg_475.307_9.605_NA,,30640,neg,,,,,,
30640_pos,X30640_pos_301.18_6.595_NA,,30640,pos,,,,,,
30642_pos,X30642_pos_405.227_6.664_NA,,30642,pos,,,,,,
30643_neg,X30643_neg_373.239_9.659_NA,,30643,neg,,,,,,
30643_pos,X30643_pos_438.095_6.582_NA,,30643,pos,,,,,,
30644_neg,X30644_neg_303.161_9.34_NA,,30644,neg,,,,,,
30644_pos,X30644_pos_309.17_6.634_NA,,30644,pos,,,,,,
30647_pos,X30647_pos_259.084_6.547_NA,,30647,pos,,,,,,
30648_pos,X30648_pos_291.217_6.624_NA,,30648,pos,,,,,,
30649_neg,X30649_neg_441.265_9.652_NA,,30649,neg,,,,,,
30652_pos,X30652_pos_393.227_6.662_NA,,30652,pos,,,,,,
30655_pos,X30655_pos_327.195_6.479_NA,,30655,pos,,,,,,
30657_pos,X30657_pos_365.196_6.6_NA,,30657,pos,,,,,,
3066_neg,X3066_neg_393.156_3.638_NA,,3066,neg,,,,,,
3066_pos,X3066_pos_182.129_2.25_NA,,3066,pos,,,,,,
30662_pos,X30662_pos_493.65_6.66_NA,,30662,pos,,,,,,
30663_neg,X30663_neg_497.292_9.674_NA,,30663,neg,,,,,,
30663_pos,X30663_pos_313.143_6.74_NA,,30663,pos,,,,,,
30665_neg,X30665_neg_443.223_9.658_NA,,30665,neg,,,,,,
30666_pos,X30666_pos_228.102_6.599_NA,,30666,pos,,,,,,
30668_neg,X30668_neg_451.172_9.648_NA,,30668,neg,,,,,,
30668_pos,X30668_pos_367.132_6.594_NA,,30668,pos,,,,,,
30669_neg,X30669_neg_365.197_9.643_NA,,30669,neg,,,,,,
30672_neg,X30672_neg_353.234_9.555_NA,,30672,neg,,,,,,
30676_neg,X30676_neg_261.063_9.639_NA,,30676,neg,,,,,,
30677_neg,X30677_neg_327.197_9.703_NA,,30677,neg,,,,,,
30679_pos,X30679_pos_237.102_6.346_Spectral Match to Carbamazepine from NIST14,Spectral Match to Carbamazepine from NIST14,30679,pos,0.965617,9.26725,,a,pharmaceutical,pharmaceutical - other
30683_pos,X30683_pos_486.309_6.619_NA,,30683,pos,,,,,,
30694_pos,X30694_pos_391.211_6.507_NA,,30694,pos,,,,,,
30698_pos,"X30698_pos_203.107_6.622_Spectral Match to 12S-Hydroxy-5Z,8E,10E-heptadecatrienoic acid from NIST14","Spectral Match to 12S-Hydroxy-5Z,8E,10E-heptadecatrienoic acid from NIST14",30698,pos,0.725185,32.9818,,,,
30699_pos,X30699_pos_426.306_6.611_NA,,30699,pos,,,,,,
3070_pos,X3070_pos_250.18_2.174_O-Desmethyl-cis-tramadol (hydrochloride),O-Desmethyl-cis-tramadol (hydrochloride),3070,pos,0.73473,0.853877,,a,pharmaceutical,pharmaceutical - other
30702_neg,X30702_neg_393.029_9.67_NA,,30702,neg,,,,,,
30703_pos,X30703_pos_396.202_6.587_NA,,30703,pos,,,,,,
30706_neg,X30706_neg_331.192_9.586_NA,,30706,neg,,,,,,
30707_neg,X30707_neg_363.218_9.533_NA,,30707,neg,,,,,,
3071_neg,X3071_neg_413.146_3.602_NA,,3071,neg,,,,,,
30711_pos,X30711_pos_352.119_6.58_NA,,30711,pos,,,,,,
30712_pos,X30712_pos_223.133_6.305_NA,,30712,pos,,,,,,
30716_pos,X30716_pos_553.375_6.592_NA,,30716,pos,,,,,,
30718_pos,X30718_pos_287.164_6.695_NA,,30718,pos,,,,,,
30719_neg,X30719_neg_445.26_9.525_NA,,30719,neg,,,,,,
30720_neg,X30720_neg_333.208_9.611_NA,,30720,neg,,,,,,
30729_pos,X30729_pos_250.112_6.548_NA,,30729,pos,,,,,,
3073_pos,X3073_pos_248.103_2.049_NA,,3073,pos,,,,,,
30734_neg,X30734_neg_413.195_9.618_NA,,30734,neg,,,,,,
30735_neg,X30735_neg_277.148_9.68_NA,,30735,neg,,,,,,
30737_neg,X30737_neg_404.21_9.682_NA,,30737,neg,,,,,,
30738_neg,X30738_neg_291.197_9.573_NA,,30738,neg,,,,,,
30739_neg,X30739_neg_277.091_9.63_NA,,30739,neg,,,,,,
3074_pos,X3074_pos_294.153_2.151_NA,,3074,pos,,,,,,
30742_neg,X30742_neg_383.223_9.758_NA,,30742,neg,,,,,,
30742_pos,X30742_pos_253.143_6.662_NA,,30742,pos,,,,,,
30743_neg,X30743_neg_357.208_9.594_NA,,30743,neg,,,,,,
30743_pos,X30743_pos_520.303_6.663_NA,,30743,pos,,,,,,
30744_neg,X30744_neg_337.149_9.615_NA,,30744,neg,,,,,,
30749_neg,X30749_neg_373.13_9.692_NA,,30749,neg,,,,,,
30750_neg,X30750_neg_517.318_9.503_NA,,30750,neg,,,,,,
30751_neg,X30751_neg_843.534_9.684_NA,,30751,neg,,,,,,
30754_neg,X30754_neg_279.106_9.679_NA,,30754,neg,,,,,,
30759_neg,X30759_neg_565.146_9.708_NA,,30759,neg,,,,,,
3076_neg,X3076_neg_399.13_3.486_NA,,3076,neg,,,,,,
30760_neg,X30760_neg_361.203_9.686_NA,,30760,neg,,,,,,
30762_neg,X30762_neg_545.313_9.681_NA,,30762,neg,,,,,,
30763_neg,X30763_neg_473.328_9.7_NA,,30763,neg,,,,,,
30765_pos,X30765_pos_275.091_6.582_NA,,30765,pos,,,,,,
3077_neg,X3077_neg_371.135_3.598_NA,,3077,neg,,,,,,
30770_pos,X30770_pos_179.107_6.615_NA,,30770,pos,,,,,,
30772_neg,X30772_neg_481.182_9.688_NA,,30772,neg,,,,,,
30775_neg,X30775_neg_332.154_9.672_NA,,30775,neg,,,,,,
30778_pos,X30778_pos_219.138_6.644_NA,,30778,pos,,,,,,
3078_neg,X3078_neg_605.211_3.607_NA,,3078,neg,,,,,,
3078_pos,X3078_pos_298.165_2.179_NA,,3078,pos,,,,,,
30780_neg,X30780_neg_289.181_9.725_NA,,30780,neg,,,,,,
30782_pos,X30782_pos_456.298_6.605_NA,,30782,pos,,,,,,
30786_neg,X30786_neg_489.323_9.602_NA,,30786,neg,,,,,,
3079_neg,X3079_neg_353.125_3.617_NA,,3079,neg,,,,,,
30791_neg,X30791_neg_253.087_9.697_NA,,30791,neg,,,,,,
308_pos,X308_pos_273.955_0.556_NA,,308,pos,,,,,,
3080_neg,X3080_neg_427.162_3.682_NA,,3080,neg,,,,,,
30804_neg,X30804_neg_251.165_9.408_NA,,30804,neg,,,,,,
30809_neg,X30809_neg_243.07_9.709_NA,,30809,neg,,,,,,
3081_neg,X3081_neg_255.124_3.621_NA,,3081,neg,,,,,,
30815_neg,X30815_neg_259.101_9.724_NA,,30815,neg,,,,,,
30817_neg,X30817_neg_491.339_9.704_NA,,30817,neg,,,,,,
30817_pos,X30817_pos_447.238_6.591_Massbank:AC000919 Atranone B,Massbank:AC000919 Atranone B,30817,pos,0.753449,1.56942,,,,
30819_pos,X30819_pos_338.196_6.609_NA,,30819,pos,,,,,,
3082_neg,X3082_neg_282.064_3.606_NA,,3082,neg,,,,,,
3082_pos,"X3082_pos_208.097_2.082_""6,7-dimethoxy-1,2,4-trihydroisoquinolin-3-one CollisionEnergy:102040""","""6,7-dimethoxy-1,2,4-trihydroisoquinolin-3-one CollisionEnergy:102040""",3082,pos,0.743541,0.513278,,,,
30820_pos,X30820_pos_761.453_6.613_NA,,30820,pos,,,,,,
30821_neg,X30821_neg_351.164_9.892_NA,,30821,neg,,,,,,
30821_pos,X30821_pos_373.183_6.62_NA,,30821,pos,,,,,,
30822_neg,X30822_neg_311.096_9.707_NA,,30822,neg,,,,,,
30823_neg,X30823_neg_335.187_9.717_NA,,30823,neg,,,,,,
30828_pos,X30828_pos_257.128_6.666_NA,,30828,pos,,,,,,
3083_pos,X3083_pos_223.118_2.203_NA,,3083,pos,,,,,,
30832_pos,X30832_pos_480.627_6.618_NA,,30832,pos,,,,,,
30836_pos,X30836_pos_717.427_6.586_NA,,30836,pos,,,,,,
30837_pos,X30837_pos_734.454_6.574_NA,,30837,pos,,,,,,
30842_pos,X30842_pos_407.225_6.623_NA,,30842,pos,,,,,,
30843_pos,X30843_pos_329.193_6.619_NA,,30843,pos,,,,,,
30844_neg,X30844_neg_445.297_9.862_NA,,30844,neg,,,,,,
30848_neg,X30848_neg_325.114_9.716_NA,,30848,neg,,,,,,
3085_neg,X3085_neg_425.146_3.609_NA,,3085,neg,,,,,,
3085_pos,X3085_pos_272.197_2.182_NA,,3085,pos,,,,,,
30851_neg,X30851_neg_483.276_9.623_NA,,30851,neg,,,,,,
30853_neg,X30853_neg_365.165_9.635_NA,,30853,neg,,,,,,
30853_pos,"X30853_pos_271.063_6.611_Massbank:EQ360803 Nordiazepam|Nordazepam (1-Demethyldiazepam)|7-chloro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one","Massbank:EQ360803 Nordiazepam|Nordazepam (1-Demethyldiazepam)|7-chloro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",30853,pos,0.827104,1.12585,,a,pharmaceutical,pharmaceutical - other
30854_pos,X30854_pos_484.312_6.311_NA,,30854,pos,,,,,,
30855_neg,X30855_neg_421.239_9.727_NA,,30855,neg,,,,,,
30856_neg,X30856_neg_377.141_9.93_NA,,30856,neg,,,,,,
30859_pos,X30859_pos_403.211_6.602_NA,,30859,pos,,,,,,
3086_neg,X3086_neg_411.167_3.62_NA,,3086,neg,,,,,,
3086_pos,X3086_pos_152.02_2.189_NA,,3086,pos,,,,,,
30862_pos,X30862_pos_317.15_6.684_NA,,30862,pos,,,,,,
30863_pos,X30863_pos_366.227_6.792_NA,,30863,pos,,,,,,
30864_pos,X30864_pos_457.162_6.635_NA,,30864,pos,,,,,,
30865_pos,X30865_pos_475.252_6.541_NA,,30865,pos,,,,,,
30866_neg,X30866_neg_477.286_9.575_NA,,30866,neg,,,,,,
30868_pos,X30868_pos_324.181_6.601_NA,,30868,pos,,,,,,
30869_pos,X30869_pos_505.627_6.618_NA,,30869,pos,,,,,,
3087_pos,X3087_pos_467.189_2.22_NA,,3087,pos,,,,,,
30873_pos,X30873_pos_381.191_6.669_NA,,30873,pos,,,,,,
30875_neg,X30875_neg_301.112_9.718_NA,,30875,neg,,,,,,
30879_pos,X30879_pos_586.38_6.656_NA,,30879,pos,,,,,,
30880_pos,X30880_pos_343.227_6.637_NA,,30880,pos,,,,,,
30882_neg,X30882_neg_280.078_9.581_NA,,30882,neg,,,,,,
30882_pos,X30882_pos_317.175_6.66_NA,,30882,pos,,,,,,
30884_pos,X30884_pos_359.222_6.57_NA,,30884,pos,,,,,,
30888_neg,X30888_neg_194.905_9.753_NA,,30888,neg,,,,,,
3089_neg,X3089_neg_537.223_3.619_NA,,3089,neg,,,,,,
30890_neg,X30890_neg_287.166_9.754_NA,,30890,neg,,,,,,
30891_neg,X30891_neg_309.208_9.605_NA,,30891,neg,,,,,,
30893_neg,X30893_neg_361.239_9.855_NA,,30893,neg,,,,,,
30894_neg,X30894_neg_496.899_9.694_NA,,30894,neg,,,,,,
30895_neg,X30895_neg_243.197_9.825_NA,,30895,neg,,,,,,
30898_pos,X30898_pos_452.229_6.547_NA,,30898,pos,,,,,,
3090_neg,X3090_neg_337.093_3.607_NA,,3090,neg,,,,,,
3090_pos,X3090_pos_429.233_2.243_NA,,3090,pos,,,,,,
30900_neg,X30900_neg_469.193_9.748_NA,,30900,neg,,,,,,
30902_neg,X30902_neg_413.222_9.694_NA,,30902,neg,,,,,,
30902_pos,X30902_pos_389.743_6.537_NA,,30902,pos,,,,,,
30904_neg,X30904_neg_489.287_9.595_NA,,30904,neg,,,,,,
30906_pos,X30906_pos_459.238_6.609_NA,,30906,pos,,,,,,
30909_neg,X30909_neg_290.993_9.757_NA,,30909,neg,,,,,,
30911_neg,X30911_neg_393.265_9.739_NA,,30911,neg,,,,,,
30915_pos,X30915_pos_345.188_6.628_NA,,30915,pos,,,,,,
3092_neg,X3092_neg_233.046_3.515_NA,,3092,neg,,,,,,
30920_pos,"X30920_pos_351.217_6.72_5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid","5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid",30920,pos,0.705509,1.12958,,,,
30922_neg,X30922_neg_457.26_9.626_NA,,30922,neg,,,,,,
30923_pos,X30923_pos_470.333_6.62_NA,,30923,pos,,,,,,
30924_neg,X30924_neg_325.149_9.541_NA,,30924,neg,,,,,,
30925_neg,X30925_neg_403.25_9.835_NA,,30925,neg,,,,,,
30926_pos,X30926_pos_401.232_6.554_NA,,30926,pos,,,,,,
30928_pos,X30928_pos_215.052_6.603_NA,,30928,pos,,,,,,
30929_neg,X30929_neg_499.307_9.671_NA,,30929,neg,,,,,,
3093_pos,X3093_pos_294.179_2.18_NA,,3093,pos,,,,,,
30931_pos,X30931_pos_597.401_6.651_NA,,30931,pos,,,,,,
30938_neg,X30938_neg_216.854_9.784_NA,,30938,neg,,,,,,
30940_pos,X30940_pos_245.154_6.71_NA,,30940,pos,,,,,,
30942_neg,X30942_neg_267.106_9.628_NA,,30942,neg,,,,,,
30943_neg,X30943_neg_433.224_9.755_NA,,30943,neg,,,,,,
30944_neg,X30944_neg_317.213_9.88_NA,,30944,neg,,,,,,
30945_neg,X30945_neg_487.271_9.595_NA,,30945,neg,,,,,,
30946_neg,X30946_neg_319.192_9.659_NA,,30946,neg,,,,,,
30947_neg,X30947_neg_359.187_9.495_NA,,30947,neg,,,,,,
30953_neg,X30953_neg_375.255_9.749_NA,,30953,neg,,,,,,
30955_neg,X30955_neg_401.234_9.699_NA,,30955,neg,,,,,,
30955_pos,X30955_pos_365.253_6.663_NA,,30955,pos,,,,,,
30956_pos,X30956_pos_382.28_6.653_NA,,30956,pos,,,,,,
30957_neg,X30957_neg_327.164_9.653_NA,,30957,neg,,,,,,
30960_pos,X30960_pos_558.349_6.656_NA,,30960,pos,,,,,,
30963_pos,X30963_pos_349.201_6.727_NA,,30963,pos,,,,,,
30966_pos,X30966_pos_243.174_6.642_NA,,30966,pos,,,,,,
30968_neg,X30968_neg_245.049_9.738_NA,,30968,neg,,,,,,
3097_neg,X3097_neg_369.12_3.749_NA,,3097,neg,,,,,,
30970_neg,X30970_neg_417.265_9.754_NA,,30970,neg,,,,,,
30981_pos,X30981_pos_233.154_6.754_Isoalantolactone CollisionEnergy:205060,Isoalantolactone CollisionEnergy:205060,30981,pos,0.774315,1.76702,,,,
30982_pos,X30982_pos_377.215_6.634_NA,,30982,pos,,,,,,
30983_neg,X30983_neg_381.169_9.778_NA,,30983,neg,,,,,,
30986_neg,X30986_neg_315.197_9.893_NA,,30986,neg,,,,,,
30987_neg,X30987_neg_413.107_9.78_NA,,30987,neg,,,,,,
30990_pos,X30990_pos_207.099_6.635_NA,,30990,pos,,,,,,
30993_pos,X30993_pos_235.169_6.645_Curcumenol,Curcumenol,30993,pos,0.740537,1.2328,,,,
30995_pos,X30995_pos_614.411_6.677_NA,,30995,pos,,,,,,
30999_neg,X30999_neg_365.27_9.765_NA,,30999,neg,,,,,,
3100_pos,X3100_pos_310.164_2.187_NA,,3100,pos,,,,,,
31000_neg,X31000_neg_421.26_9.759_NA,,31000,neg,,,,,,
31001_pos,X31001_pos_443.223_6.656_NA,,31001,pos,,,,,,
31003_neg,X31003_neg_427.217_9.884_NA,,31003,neg,,,,,,
31004_neg,X31004_neg_257.086_9.808_NA,,31004,neg,,,,,,
31006_neg,X31006_neg_381.175_9.972_NA,,31006,neg,,,,,,
31012_pos,X31012_pos_323.066_6.662_NA,,31012,pos,,,,,,
31013_neg,X31013_neg_643.401_9.79_NA,,31013,neg,,,,,,
31014_neg,X31014_neg_431.244_9.383_NA,,31014,neg,,,,,,
31017_neg,X31017_neg_241.049_9.785_NA,,31017,neg,,,,,,
3102_neg,X3102_neg_357.12_3.617_NA,,3102,neg,,,,,,
3102_pos,X3102_pos_368.228_2.193_NA,,3102,pos,,,,,,
31022_pos,X31022_pos_783.435_6.63_NA,,31022,pos,,,,,,
31025_neg,X31025_neg_857.55_9.774_NA,,31025,neg,,,,,,
31027_pos,X31027_pos_277.144_6.516_NA,,31027,pos,,,,,,
31032_neg,"X31032_neg_313.181_9.673_1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid","1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",31032,neg,0.806054,0.974439,,,,
31035_pos,X31035_pos_295.118_6.672_NA,,31035,pos,,,,,,
3104_pos,X3104_pos_313.176_2.208_NA,,3104,pos,,,,,,
31041_neg,X31041_neg_289.091_9.838_NA,,31041,neg,,,,,,
3105_neg,X3105_neg_305.105_3.605_NA,,3105,neg,,,,,,
31050_neg,X31050_neg_323.169_9.814_NA,,31050,neg,,,,,,
31052_neg,X31052_neg_429.138_9.793_NA,,31052,neg,,,,,,
31059_pos,X31059_pos_172.133_6.652_NA,,31059,pos,,,,,,
31061_pos,X31061_pos_629.363_6.638_NA,,31061,pos,,,,,,
31065_pos,X31065_pos_382.222_6.64_NA,,31065,pos,,,,,,
31069_neg,X31069_neg_335.223_9.677_NA,,31069,neg,,,,,,
31071_neg,X31071_neg_389.234_9.771_NA,,31071,neg,,,,,,
31075_neg,X31075_neg_683.42_9.793_NA,,31075,neg,,,,,,
31076_pos,X31076_pos_247.169_6.687_NA,,31076,pos,,,,,,
31077_neg,X31077_neg_263.133_9.782_NA,,31077,neg,,,,,,
31078_pos,X31078_pos_343.209_6.728_NA,,31078,pos,,,,,,
31079_neg,X31079_neg_373.203_9.549_NA,,31079,neg,,,,,,
3108_neg,X3108_neg_365.161_3.651_NA,,3108,neg,,,,,,
31080_neg,X31080_neg_659.433_9.799_NA,,31080,neg,,,,,,
31081_pos,X31081_pos_409.11_6.65_NA,,31081,pos,,,,,,
31082_pos,X31082_pos_458.261_6.64_NA,,31082,pos,,,,,,
31083_neg,X31083_neg_461.292_9.625_NA,,31083,neg,,,,,,
31084_pos,X31084_pos_387.235_6.676_NA,,31084,pos,,,,,,
3109_neg,X3109_neg_292.106_3.633_NA,,3109,neg,,,,,,
3109_pos,X3109_pos_314.217_2.177_NA,,3109,pos,,,,,,
31090_neg,X31090_neg_489.323_9.875_NA,,31090,neg,,,,,,
31091_pos,X31091_pos_331.19_6.788_ingenol CollisionEnergy:102040,ingenol CollisionEnergy:102040,31091,pos,0.763206,1.19789,,,,
31092_pos,X31092_pos_415.211_6.674_NA,,31092,pos,,,,,,
31093_neg,X31093_neg_397.2_9.797_NA,,31093,neg,,,,,,
31096_neg,X31096_neg_329.213_9.797_NA,,31096,neg,,,,,,
31097_pos,X31097_pos_371.185_6.66_NA,,31097,pos,,,,,,
31098_neg,X31098_neg_475.307_9.843_NA,,31098,neg,,,,,,
31100_neg,X31100_neg_441.032_9.79_NA,,31100,neg,,,,,,
31105_neg,X31105_neg_289.088_9.8_NA,,31105,neg,,,,,,
31106_pos,X31106_pos_495.329_6.67_NA,,31106,pos,,,,,,
3111_pos,X3111_pos_262.119_2.074_NA,,3111,pos,,,,,,
31111_pos,X31111_pos_619.414_6.687_NA,,31111,pos,,,,,,
31113_neg,X31113_neg_799.508_9.804_NA,,31113,neg,,,,,,
31115_pos,X31115_pos_307.154_6.624_NA,,31115,pos,,,,,,
31116_neg,X31116_neg_335.024_9.806_NA,,31116,neg,,,,,,
31119_neg,X31119_neg_513.287_9.585_NA,,31119,neg,,,,,,
3112_neg,X3112_neg_290.036_3.631_NA,,3112,neg,,,,,,
31121_pos,X31121_pos_447.269_6.703_NA,,31121,pos,,,,,,
31122_pos,X31122_pos_339.217_6.665_NA,,31122,pos,,,,,,
31129_pos,X31129_pos_577.32_6.656_NA,,31129,pos,,,,,,
31130_neg,X31130_neg_419.281_9.801_NA,,31130,neg,,,,,,
